Unit,Location,Year,Count
NR,ES,2012,1074308
NR,ES,2012,592383
NR,ES,2012,2184696
NR,ES,2012,640014
NR,ES,2012,320951
NR,ES,2012,1343807
NR,ES,2012,6425522
NR,ES,2012,2537685
NR,ES,2012,2105935
NR,ES,2012,1104336
NR,ES,2012,7514991
NR,ES,2012,5009650
NR,ES,2012,1100715
NR,ES,2012,8377810
NR,ES,2012,1461925
NR,ES,2012,83845
NR,ES,2012,81792
NR,ES,2012,2085938
NR,FI,2012,1365259
NR,FI,2012,1549058
NR,FI,2012,1159039
NR,FI,2012,1299557
NR,FI,2012,28354
NR,FR,2012,11898502
NR,FR,2012,2563586
NR,FR,2012,1641130
NR,FR,2012,1175684
NR,FR,2012,1477209
NR,FR,2012,1845547
NR,FR,2012,4050756
NR,FR,2012,1922342
NR,FR,2012,1859869
NR,FR,2012,1339270
NR,FR,2012,2349816
NR,FR,2012,3632614
NR,FR,2012,3237097
NR,FR,2012,3285970
NR,FR,2012,738633
NR,FR,2012,1783991
NR,FR,2012,2700266
NR,FR,2012,2926592
NR,FR,2012,1354104
NR,FR,2012,6341160
NR,FR,2012,4935576
NR,FR,2012,316257
NR,FR,2012,
NR,FR,2012,
NR,FR,2012,388364
NR,FR,2012,239648
NR,FR,2012,833944
NR,FR,2012,
NR,HR,2012,1410551
NR,HR,2012,2865433
NR,HU,2012,1727495
NR,HU,2012,1213323
NR,HU,2012,1079589
NR,HU,2012,984399
NR,HU,2012,931215
NR,HU,2012,1200831
NR,HU,2012,1498795
NR,HU,2012,1296278
NR,HU,2012,0
NR,IE,2012,832082
NR,IE,2012,1547097
NR,IE,2012,2210108
NR,IS,2012,319575
NR,IT,2012,4357663
NR,IT,2012,126620
NR,IT,2012,1567339
NR,IT,2012,9700881
NR,IT,2012,1306416
NR,IT,2012,313145
NR,IT,2012,5764424
NR,IT,2012,4050072
NR,IT,2012,577562
NR,IT,2012,1958418
NR,IT,2012,4999854
NR,IT,2012,1637846
NR,IT,2012,504708
NR,IT,2012,524877
NR,IT,2012,4853657
NR,IT,2012,1217780
NR,IT,2012,4341240
NR,IT,2012,3667780
NR,IT,2012,883215
NR,IT,2012,1540688
NR,IT,2012,5500022
NR,LI,2012,36475
NR,LT,2012,805915
NR,LT,2012,2197726
NR,LU,2012,524853
NR,LV,2012,2044813
NR,ME,2012,620308
NR,MK,2012,2059794
NR,MK,2012,
NR,MT,2012,417546
NR,NL,2012,580875
NR,NL,2012,647214
NR,NL,2012,490807
NR,NL,2012,1137668
NR,NL,2012,2010745
NR,NL,2012,395525
NR,NL,2012,1237117
NR,NL,2012,2709822
NR,NL,2012,3552407
NR,NL,2012,381407
NR,NL,2012,2463686
NR,NL,2012,1123075
NR,NO,2012,1169539
NR,NO,2012,379938
NR,NO,2012,949963
NR,NO,2012,728934
NR,NO,2012,855399
NR,NO,2012,431340
NR,NO,2012,470757
NR,PL,2012,3303061
NR,PL,2012,4576485
NR,PL,2012,3430702
NR,PL,2012,1695822
NR,PL,2012,1010421
NR,PL,2012,2876855
NR,PL,2012,969541
NR,PL,2012,2074398
NR,PL,2012,1427162
NR,PL,2012,2253048
NR,PL,2012,
NR,PL,2012,
NR,PL,2012,
NR,PL,2012,
NR,PL,2012,
NR,PL,2012,
NR,PL,2012,
NR,PT,2012,3687224
NR,PT,2012,446140
NR,PT,2012,2316169
NR,PT,2012,2827050
NR,PT,2012,754385
NR,PT,2012,247194
NR,PT,2012,264236
NR,RO,2012,2598877
NR,RO,2012,2360578
NR,RO,2012,3294204
NR,RO,2012,2538949
NR,RO,2012,3128799
NR,RO,2012,2279145
NR,RO,2012,2067357
NR,RO,2012,1828087
NR,RS,2012,
NR,RS,2012,
NR,RS,2012,
NR,RS,2012,
NR,SE,2012,2091473
NR,SE,2012,1578097
NR,SE,2012,812948
NR,SE,2012,1405912
NR,SE,2012,1892328
NR,SE,2012,825431
NR,SE,2012,368454
NR,SE,2012,508212
NR,SI,2012,1099196
NR,SI,2012,956300
NR,SK,2012,606537
NR,SK,2012,1839259
NR,SK,2012,1349729
NR,SK,2012,1608797
NR,TR,2012,13624240
NR,TR,2012,1569388
NR,TR,2012,1640759
NR,TR,2012,3965232
NR,TR,2012,2779765
NR,TR,2012,2942695
NR,TR,2012,3637222
NR,TR,2012,3315463
NR,TR,2012,4890893
NR,TR,2012,2272560
NR,TR,2012,2705254
NR,TR,2012,3776744
NR,TR,2012,3013790
NR,TR,2012,1495630
NR,TR,2012,2348101
NR,TR,2012,1019425
NR,TR,2012,739997
NR,TR,2012,2717685
NR,TR,2012,2513021
NR,TR,2012,1072848
NR,TR,2012,1157546
NR,TR,2012,1663811
NR,TR,2012,2046027
NR,TR,2012,2471979
NR,TR,2012,3287197
NR,TR,2012,2056997
NR,UK,2012,1177121
NR,UK,2012,1422315
NR,UK,2012,499524
NR,UK,2012,2693358
NR,UK,2012,1463274
NR,UK,2012,904677
NR,UK,2012,1509368
NR,UK,2012,919564
NR,UK,2012,801039
NR,UK,2012,1348096
NR,UK,2012,2233863
NR,UK,2012,2116662
NR,UK,2012,1719017
NR,UK,2012,716973
NR,UK,2012,1299764
NR,UK,2012,1575136
NR,UK,2012,2750805
NR,UK,2012,2403234
NR,UK,2012,1745325
NR,UK,2012,1735578
NR,UK,2012,1099576
NR,UK,2012,2165178
NR,UK,2012,1778692
NR,UK,2012,1234689
NR,UK,2012,1978433
NR,UK,2012,2284847
NR,UK,2012,2755648
NR,UK,2012,1908507
NR,UK,2012,1739802
NR,UK,2012,2362209
NR,UK,2012,1280933
NR,UK,2012,538254
NR,UK,2012,1138922
NR,UK,2012,1936308
NR,UK,2012,1132607
NR,UK,2012,478294
NR,UK,2012,466605
NR,UK,2012,1915517
NR,UK,2012,1499887
NR,UK,2012,946492
NR,UK,2012,1818995
NR,AL,2013,
NR,AL,2013,
NR,AL,2013,
NR,AL,2013,
NR,AT,2013,286691
NR,AT,2013,1618592
NR,AT,2013,1741246
NR,AT,2013,555473
NR,AT,2013,1210971
NR,AT,2013,1418498
NR,AT,2013,531898
NR,AT,2013,715888
NR,AT,2013,372603
NR,BE,2013,1165208
NR,BE,2013,1798605
NR,BE,2013,855213
NR,BE,2013,1463614
NR,BE,2013,1102907
NR,BE,2013,1175903
NR,BE,2013,389308
NR,BE,2013,1331455
NR,BE,2013,1093191
NR,BE,2013,277690
NR,BE,2013,484880
NR,BG,2013,823469
NR,BG,2013,844511
NR,BG,2013,957460
NR,BG,2013,1067981
NR,BG,2013,2128783
NR,BG,2013,1462348
NR,CH,2013,1519189
NR,CH,2013,1788791
NR,CH,2013,1091302
NR,CH,2013,1408575
NR,CH,2013,1123672
NR,CH,2013,765879
NR,CH,2013,341652
NR,CY,2013,865878
NR,CZ,2013,1246780
NR,CZ,2013,1291816
NR,CZ,2013,1209298
NR,CZ,2013,1128490
NR,CZ,2013,1507980
NR,CZ,2013,1679857
NR,CZ,2013,1225302
NR,CZ,2013,1226602
NR,DE,2013,3947568
NR,DE,2013,2686573
NR,DE,2013,2162340
NR,DE,2013,1772630
NR,DE,2013,4415649
NR,DE,2013,1181472
NR,DE,2013,1074738
NR,DE,2013,1058711
NR,DE,2013,1698515
NR,DE,2013,1297727
NR,DE,2013,1792759
NR,DE,2013,3375222
NR,DE,2013,2449511
NR,DE,2013,654774
NR,DE,2013,1734272
NR,DE,2013,3791381
NR,DE,2013,1023277
NR,DE,2013,1201823
NR,DE,2013,1600327
NR,DE,2013,1574527
NR,DE,2013,2094931
NR,DE,2013,1667332
NR,DE,2013,2442205
NR,DE,2013,5081061
NR,DE,2013,4315912
NR,DE,2013,2572390
NR,DE,2013,2025415
NR,DE,2013,3559551
NR,DE,2013,1476237
NR,DE,2013,518289
NR,DE,2013,1995752
NR,DE,2013,994287
NR,DE,2013,1591320
NR,DE,2013,1480210
NR,DE,2013,978674
NR,DE,2013,2259393
NR,DE,2013,2806531
NR,DE,2013,2170460
NR,DK,2013,1732068
NR,DK,2013,816359
NR,DK,2013,1201419
NR,DK,2013,1272510
NR,DK,2013,580272
NR,EE,2013,1320174
NR,EL,2013,3912849
NR,EL,2013,199478
NR,EL,2013,334652
NR,EL,2013,630085
NR,EL,2013,610102
NR,EL,2013,1912624
NR,EL,2013,281324
NR,EL,2013,343128
NR,EL,2013,741593
NR,EL,2013,208241
NR,EL,2013,682583
NR,EL,2013,560093
NR,EL,2013,586863
NR,ES,2013,2761989
NR,ES,2013,1067797
NR,ES,2013,590036
NR,ES,2013,2177006
NR,ES,2013,638948
NR,ES,2013,318647
NR,ES,2013,1338316
NR,ES,2013,6414620
NR,ES,2013,2518560
NR,ES,2013,2094406
NR,ES,2013,1100970
NR,ES,2013,7480921
NR,ES,2013,4987011
NR,ES,2013,1110112
NR,ES,2013,8393175
NR,ES,2013,1461983
NR,ES,2013,84539
NR,ES,2013,83620
NR,ES,2013,2105234
NR,FI,2013,1370384
NR,FI,2013,1566835
NR,FI,2013,1160732
NR,FI,2013,1300222
NR,FI,2013,28501
NR,FR,2013,11959807
NR,FR,2013,2570548
NR,FR,2013,1642687
NR,FR,2013,1177096
NR,FR,2013,1478712
NR,FR,2013,1849652
NR,FR,2013,4060741
NR,FR,2013,1927142
NR,FR,2013,1868183
NR,FR,2013,1339008
NR,FR,2013,2345197
NR,FR,2013,3660852
NR,FR,2013,3258707
NR,FR,2013,3316889
NR,FR,2013,737509
NR,FR,2013,1789779
NR,FR,2013,2729721
NR,FR,2013,2954157
NR,FR,2013,1357668
NR,FR,2013,6399927
NR,FR,2013,4953675
NR,FR,2013,320208
NR,FR,2013,
NR,FR,2013,437713
NR,FR,2013,385551
NR,FR,2013,244118
NR,FR,2013,835103
NR,FR,2013,
NR,HR,2013,1407798
NR,HR,2013,2854342
NR,HU,2013,1735711
NR,HU,2013,1218172
NR,HU,2013,1074702
NR,HU,2013,985279
NR,HU,2013,925180
NR,HU,2013,1189441
NR,HU,2013,1491659
NR,HU,2013,1288654
NR,HU,2013,0
NR,IE,2013,834236
NR,IE,2013,1556247
NR,IE,2013,2219296
NR,IS,2013,321857
NR,IT,2013,4374052
NR,IT,2013,127844
NR,IT,2013,1565127
NR,IT,2013,9794525
NR,IT,2013,1312507
NR,IT,2013,313341
NR,IT,2013,5769750
NR,IT,2013,4050803
NR,IT,2013,576194
NR,IT,2013,1958238
NR,IT,2013,4999932
NR,IT,2013,1640379
NR,IT,2013,509626
NR,IT,2013,530308
NR,IT,2013,4881756
NR,IT,2013,1221860
NR,IT,2013,4377487
NR,IT,2013,3692828
NR,IT,2013,886239
NR,IT,2013,1545155
NR,IT,2013,5557276
NR,LI,2013,36838
NR,LT,2013,806308
NR,LT,2013,2165597
NR,LU,2013,537039
NR,LV,2013,2023825
NR,ME,2013,620893
NR,MK,2013,2062294
NR,MK,2013,
NR,MT,2013,422509
NR,NL,2013,581705
NR,NL,2013,646862
NR,NL,2013,489918
NR,NL,2013,1139350
NR,NL,2013,2015791
NR,NL,2013,398441
NR,NL,2013,1245294
NR,NL,2013,2724300
NR,NL,2013,3563935
NR,NL,2013,381077
NR,NL,2013,2471011
NR,NL,2013,1121891
NR,NO,2013,1190365
NR,NO,2013,380973
NR,NO,2013,960653
NR,NO,2013,741284
NR,NO,2013,866239
NR,NO,2013,437198
NR,NO,2013,474563
NR,PL,2013,3310450
NR,PL,2013,4566039
NR,PL,2013,3437751
NR,PL,2013,1694560
NR,PL,2013,1010582
NR,PL,2013,2875180
NR,PL,2013,966167
NR,PL,2013,2072655
NR,PL,2013,1425897
NR,PL,2013,2259485
NR,PL,2013,
NR,PL,2013,
NR,PL,2013,
NR,PL,2013,
NR,PL,2013,
NR,PL,2013,
NR,PL,2013,
NR,PT,2013,3666234
NR,PT,2013,444390
NR,PT,2013,2298938
NR,PT,2013,2818388
NR,PT,2013,748699
NR,PT,2013,247549
NR,PT,2013,263091
NR,RO,2013,2594823
NR,RO,2013,2359405
NR,RO,2013,3278798
NR,RO,2013,2523354
NR,RO,2013,3108150
NR,RO,2013,2282244
NR,RO,2013,2048702
NR,RO,2013,1824598
NR,RS,2013,
NR,RS,2013,
NR,RS,2013,
NR,RS,2013,
NR,SE,2013,2127006
NR,SE,2013,1589821
NR,SE,2013,815792
NR,SE,2013,1415403
NR,SE,2013,1904563
NR,SE,2013,826272
NR,SE,2013,368182
NR,SE,2013,508854
NR,SI,2013,1097198
NR,SI,2013,961623
NR,SK,2013,612682
NR,SK,2013,1838136
NR,SK,2013,1348611
NR,SK,2013,1611407
NR,TR,2013,13854740
NR,TR,2013,1593247
NR,TR,2013,1654422
NR,TR,2013,4005459
NR,TR,2013,2808243
NR,TR,2013,2965800
NR,TR,2013,3682037
NR,TR,2013,3376330
NR,TR,2013,4965542
NR,TR,2013,2287705
NR,TR,2013,2763541
NR,TR,2013,3808483
NR,TR,2013,3038983
NR,TR,2013,1501311
NR,TR,2013,2351714
NR,TR,2013,1020108
NR,TR,2013,745525
NR,TR,2013,2717970
NR,TR,2013,2545274
NR,TR,2013,1071878
NR,TR,2013,1154277
NR,TR,2013,1673852
NR,TR,2013,2082470
NR,TR,2013,2519139
NR,TR,2013,3354242
NR,TR,2013,2085092
NR,UK,2013,1179963
NR,UK,2013,1426640
NR,UK,2013,498860
NR,UK,2013,2707445
NR,UK,2013,1466592
NR,UK,2013,907796
NR,UK,2013,1513266
NR,UK,2013,921510
NR,UK,2013,804925
NR,UK,2013,1355465
NR,UK,2013,2245499
NR,UK,2013,2129007
NR,UK,2013,1732295
NR,UK,2013,721847
NR,UK,2013,1305682
NR,UK,2013,1581454
NR,UK,2013,2771841
NR,UK,2013,2416785
NR,UK,2013,1763546
NR,UK,2013,1748546
NR,UK,2013,1108567
NR,UK,2013,2205293
NR,UK,2013,1800748
NR,UK,2013,1249370
NR,UK,2013,1999117
NR,UK,2013,2304318
NR,UK,2013,2778314
NR,UK,2013,1920223
NR,UK,2013,1756070
NR,UK,2013,2382428
NR,UK,2013,1288448
NR,UK,2013,542252
NR,UK,2013,1145447
NR,UK,2013,1940620
NR,UK,2013,1137738
NR,UK,2013,482660
NR,UK,2013,466737
NR,UK,2013,1924614
NR,UK,2013,1500987
NR,UK,2013,945666
NR,UK,2013,1826761
NR,AL,2014,
NR,AL,2014,
NR,AL,2014,
NR,AL,2014,
NR,AT,2014,287416
NR,AT,2014,1625485
NR,AT,2014,1766746
NR,AT,2014,555881
NR,AT,2014,1215246
NR,AT,2014,1425422
NR,AT,2014,534270
NR,AT,2014,722038
NR,AT,2014,375282
NR,BE,2014,1172751
NR,BE,2014,1806634
NR,BE,2014,857844
NR,BE,2014,1471126
NR,BE,2014,1108408
NR,BE,2014,1177935
NR,BE,2014,391609
NR,BE,2014,1334423
NR,BE,2014,1095661
NR,BE,2014,278219
NR,BE,2014,486230
NR,BG,2014,810401
NR,BG,2014,835813
NR,BG,2014,954536
NR,BG,2014,1063690
NR,BG,2014,2127618
NR,BG,2014,1453619
NR,CH,2014,1545817
NR,CH,2014,1808480
NR,CH,2014,1104353
NR,CH,2014,1425538
NR,CH,2014,1134781
NR,CH,2014,774123
NR,CH,2014,346539
NR,CY,2014,858000
NR,CZ,2014,1243201
NR,CZ,2014,1302336
NR,CZ,2014,1210176
NR,CZ,2014,1125429
NR,CZ,2014,1506503
NR,CZ,2014,1680287
NR,CZ,2014,1222655
NR,CZ,2014,1221832
NR,DE,2014,3972881
NR,DE,2014,2702831
NR,DE,2014,2174500
NR,DE,2014,1781066
NR,DE,2014,4469342
NR,DE,2014,1189153
NR,DE,2014,1077991
NR,DE,2014,1056365
NR,DE,2014,1707376
NR,DE,2014,1297992
NR,DE,2014,1806025
NR,DE,2014,3421829
NR,DE,2014,2449193
NR,DE,2014,657391
NR,DE,2014,1746342
NR,DE,2014,3822479
NR,DE,2014,1023150
NR,DE,2014,1199796
NR,DE,2014,1596505
NR,DE,2014,1574936
NR,DE,2014,2099079
NR,DE,2014,1670199
NR,DE,2014,2446345
NR,DE,2014,5088748
NR,DE,2014,4333015
NR,DE,2014,2574148
NR,DE,2014,2024392
NR,DE,2014,3551553
NR,DE,2014,1474378
NR,DE,2014,519136
NR,DE,2014,2000852
NR,DE,2014,990718
NR,DE,2014,1590927
NR,DE,2014,1468954
NR,DE,2014,986504
NR,DE,2014,2244577
NR,DE,2014,2815955
NR,DE,2014,2160840
NR,DK,2014,1749405
NR,DK,2014,816726
NR,DK,2014,1202509
NR,DK,2014,1277538
NR,DK,2014,581057
NR,EE,2014,1315819
NR,EL,2014,3863763
NR,EL,2014,198581
NR,EL,2014,334802
NR,EL,2014,630889
NR,EL,2014,608214
NR,EL,2014,1903360
NR,EL,2014,278706
NR,EL,2014,341046
NR,EL,2014,737686
NR,EL,2014,207664
NR,EL,2014,677727
NR,EL,2014,559214
NR,EL,2014,585155
NR,ES,2014,2747226
NR,ES,2014,1058975
NR,ES,2014,587682
NR,ES,2014,2167166
NR,ES,2014,636450
NR,ES,2014,315223
NR,ES,2014,1331301
NR,ES,2014,6378297
NR,ES,2014,2495689
NR,ES,2014,2075197
NR,ES,2014,1096421
NR,ES,2014,7416237
NR,ES,2014,4956427
NR,ES,2014,1115841
NR,ES,2014,8388875
NR,ES,2014,1461803
NR,ES,2014,84674
NR,ES,2014,83870
NR,ES,2014,2114845
NR,FI,2014,1374403
NR,FI,2014,1585473
NR,FI,2014,1161882
NR,FI,2014,1300846
NR,FI,2014,28666
NR,FR,2014,12027565
NR,FR,2014,2577435
NR,FR,2014,1642551
NR,FR,2014,1178072
NR,FR,2014,1479378
NR,FR,2014,1856267
NR,FR,2014,4076061
NR,FR,2014,1930095
NR,FR,2014,1872949
NR,FR,2014,1339299
NR,FR,2014,2342397
NR,FR,2014,3690833
NR,FR,2014,3276543
NR,FR,2014,3343326
NR,FR,2014,738120
NR,FR,2014,1797698
NR,FR,2014,2751592
NR,FR,2014,2979161
NR,FR,2014,1360461
NR,FR,2014,6460505
NR,FR,2014,4983438
NR,FR,2014,324212
NR,FR,2014,0
NR,FR,2014,435293
NR,FR,2014,383911
NR,FR,2014,252338
NR,FR,2014,842767
NR,FR,2014,223713
NR,HR,2014,1405908
NR,HR,2014,2840901
NR,HU,2014,1744665
NR,HU,2014,1220748
NR,HU,2014,1069190
NR,HU,2014,984521
NR,HU,2014,917492
NR,HU,2014,1176894
NR,HU,2014,1484375
NR,HU,2014,1279480
NR,HU,2014,0
NR,IE,2014,833748
NR,IE,2014,1563179
NR,IE,2014,2240925
NR,IS,2014,325671
NR,IT,2014,4436798
NR,IT,2014,128591
NR,IT,2014,1591939
NR,IT,2014,9973397
NR,IT,2014,1333939
NR,IT,2014,314725
NR,IT,2014,5869965
NR,IT,2014,4090266
NR,IT,2014,578391
NR,IT,2014,1980533
NR,IT,2014,5094937
NR,IT,2014,1663859
NR,IT,2014,515714
NR,IT,2014,536237
NR,IT,2014,4926818
NR,IT,2014,1229363
NR,IT,2014,4446354
NR,IT,2014,3750511
NR,IT,2014,896742
NR,IT,2014,1553138
NR,IT,2014,5870451
NR,LI,2014,37129
NR,LT,2014,806106
NR,LT,2014,2137366
NR,LU,2014,549680
NR,LV,2014,2001468
NR,ME,2014,621521
NR,MK,2014,2065410
NR,MK,2014,359
NR,MT,2014,429424
NR,NL,2014,582728
NR,NL,2014,646317
NR,NL,2014,488988
NR,NL,2014,1139697
NR,NL,2014,2019692
NR,NL,2014,399893
NR,NL,2014,1253672
NR,NL,2014,2741369
NR,NL,2014,3577032
NR,NL,2014,380621
NR,NL,2014,2479274
NR,NL,2014,1120006
NR,NO,2014,1209992
NR,NO,2014,382230
NR,NO,2014,969415
NR,NO,2014,751632
NR,NO,2014,875475
NR,NO,2014,441193
NR,NO,2014,478033
NR,PL,2014,3316097
NR,PL,2014,4548177
NR,PL,2014,3441440
NR,PL,2014,1691400
NR,PL,2014,1008564
NR,PL,2014,2869579
NR,PL,2014,960226
NR,PL,2014,2068417
NR,PL,2014,1421264
NR,PL,2014,2264817
NR,PL,2014,2498861
NR,PL,2014,1253041
NR,PL,2014,2134413
NR,PL,2014,2083546
NR,PL,2014,1165447
NR,PL,2014,2937140
NR,PL,2014,2355427
NR,PT,2014,3644195
NR,PT,2014,442358
NR,PT,2014,2281164
NR,PT,2014,2807525
NR,PT,2014,743306
NR,PT,2014,247440
NR,PT,2014,261313
NR,RO,2014,2590220
NR,RO,2014,2355312
NR,RO,2014,3273367
NR,RO,2014,2509094
NR,RO,2014,3085095
NR,RO,2014,2282968
NR,RO,2014,2033360
NR,RO,2014,1817895
NR,RS,2014,
NR,RS,2014,
NR,RS,2014,
NR,RS,2014,
NR,SE,2014,2163042
NR,SE,2014,1605347
NR,SE,2014,819426
NR,SE,2014,1426826
NR,SE,2014,1921924
NR,SE,2014,829134
NR,SE,2014,368617
NR,SE,2014,510548
NR,SI,2014,1094709
NR,SI,2014,966376
NR,SK,2014,618380
NR,SK,2014,1836664
NR,SK,2014,1347233
NR,SK,2014,1613672
NR,TR,2014,14160467
NR,TR,2014,1613616
NR,TR,2014,1665089
NR,TR,2014,4061074
NR,TR,2014,2851086
NR,TR,2014,2985153
NR,TR,2014,3749582
NR,TR,2014,3448702
NR,TR,2014,5045083
NR,TR,2014,2317164
NR,TR,2014,2833306
NR,TR,2014,3855034
NR,TR,2014,3077753
NR,TR,2014,1510080
NR,TR,2014,2363390
NR,TR,2014,1020957
NR,TR,2014,763570
NR,TR,2014,2714575
NR,TR,2014,2553647
NR,TR,2014,1062345
NR,TR,2014,1145257
NR,TR,2014,1681719
NR,TR,2014,2092863
NR,TR,2014,2570208
NR,TR,2014,3409417
NR,TR,2014,2116727
NR,UK,2014,1183175
NR,UK,2014,1431607
NR,UK,2014,498463
NR,UK,2014,2721819
NR,UK,2014,1469371
NR,UK,2014,911368
NR,UK,2014,1517171
NR,UK,2014,922928
NR,UK,2014,807558
NR,UK,2014,1362340
NR,UK,2014,2256217
NR,UK,2014,2141903
NR,UK,2014,1747794
NR,UK,2014,728205
NR,UK,2014,1312357
NR,UK,2014,1588088
NR,UK,2014,2793881
NR,UK,2014,2434456
NR,UK,2014,1784776
NR,UK,2014,1765271
NR,UK,2014,1120811
NR,UK,2014,2248524
NR,UK,2014,1826033
NR,UK,2014,1263221
NR,UK,2014,2019780
NR,UK,2014,2325301
NR,UK,2014,2802800
NR,UK,2014,1932133
NR,UK,2014,1773140
NR,UK,2014,2404752
NR,UK,2014,1295993
NR,UK,2014,546137
NR,UK,2014,1153568
NR,UK,2014,1944635
NR,UK,2014,1142724
NR,UK,2014,487150
NR,UK,2014,467326
NR,UK,2014,1933992
NR,UK,2014,1504303
NR,UK,2014,944842
NR,UK,2014,1835290
NR,AL,2015,
NR,AL,2015,
NR,AL,2015,
NR,AL,2015,
NR,AT,2015,288356
NR,AT,2015,1636778
NR,AT,2015,1797337
NR,AT,2015,557641
NR,AT,2015,1221570
NR,AT,2015,1437251
NR,AT,2015,538575
NR,AT,2015,728826
NR,AT,2015,378592
NR,BE,2015,1184101
NR,BE,2015,1817033
NR,BE,2015,861380
NR,BE,2015,1479049
NR,BE,2015,1114590
NR,BE,2015,1180957
NR,BE,2015,394344
NR,BE,2015,1337780
NR,BE,2015,1098903
NR,BE,2015,280261
NR,BE,2015,488876
NR,BG,2015,797142
NR,BG,2015,825536
NR,BG,2015,949957
NR,BG,2015,1058515
NR,BG,2015,2125212
NR,BG,2015,1445836
NR,CH,2015,1570594
NR,CH,2015,1826251
NR,CH,2015,1117158
NR,CH,2015,1446354
NR,CH,2015,1144572
NR,CH,2015,782374
NR,CH,2015,350363
NR,CY,2015,847008
NR,CZ,2015,1259079
NR,CZ,2015,1315299
NR,CZ,2015,1212423
NR,CZ,2015,1123265
NR,CZ,2015,1506813
NR,CZ,2015,1682748
NR,CZ,2015,1220972
NR,CZ,2015,1217676
NR,DE,2015,4008288
NR,DE,2015,2721266
NR,DE,2015,2191622
NR,DE,2015,1795468
NR,DE,2015,4519979
NR,DE,2015,1197558
NR,DE,2015,1082761
NR,DE,2015,1055955
NR,DE,2015,1715195
NR,DE,2015,1298849
NR,DE,2015,1821271
NR,DE,2015,3469849
NR,DE,2015,2457872
NR,DE,2015,661888
NR,DE,2015,1762791
NR,DE,2015,3863818
NR,DE,2015,1029020
NR,DE,2015,1201050
NR,DE,2015,1599138
NR,DE,2015,1579754
NR,DE,2015,2108413
NR,DE,2015,1677715
NR,DE,2015,2460857
NR,DE,2015,5108290
NR,DE,2015,4361724
NR,DE,2015,2580664
NR,DE,2015,2029648
NR,DE,2015,3557772
NR,DE,2015,1477202
NR,DE,2015,521863
NR,DE,2015,2012517
NR,DE,2015,989035
NR,DE,2015,1592765
NR,DE,2015,1463341
NR,DE,2015,999168
NR,DE,2015,2235548
NR,DE,2015,2830864
NR,DE,2015,2156759
NR,DK,2015,1768125
NR,DK,2015,820480
NR,DK,2015,1205728
NR,DK,2015,1282750
NR,DK,2015,582632
NR,EE,2015,1314870
NR,EL,2015,3822843
NR,EL,2015,197695
NR,EL,2015,334865
NR,EL,2015,631513
NR,EL,2015,606490
NR,EL,2015,1893878
NR,EL,2015,276423
NR,EL,2015,339142
NR,EL,2015,733663
NR,EL,2015,207059
NR,EL,2015,673263
NR,EL,2015,557753
NR,EL,2015,583431
NR,ES,2015,2734656
NR,ES,2015,1049875
NR,ES,2015,585359
NR,ES,2015,2165100
NR,ES,2015,636402
NR,ES,2015,313569
NR,ES,2015,1326403
NR,ES,2015,6385298
NR,ES,2015,2478079
NR,ES,2015,2062767
NR,ES,2015,1091623
NR,ES,2015,7396991
NR,ES,2015,4939674
NR,ES,2015,1124972
NR,ES,2015,8399618
NR,ES,2015,1463773
NR,ES,2015,84692
NR,ES,2015,84570
NR,ES,2015,2126144
NR,FI,2015,1377281
NR,FI,2015,1603388
NR,FI,2015,1161706
NR,FI,2015,1300462
NR,FI,2015,28916
NR,FR,2015,12082144
NR,FR,2015,2578592
NR,FR,2015,1641205
NR,FR,2015,1179735
NR,FR,2015,1479484
NR,FR,2015,1859647
NR,FR,2015,4077886
NR,FR,2015,1932090
NR,FR,2015,1879265
NR,FR,2015,1338255
NR,FR,2015,2341531
NR,FR,2015,3718512
NR,FR,2015,3293850
NR,FR,2015,3370578
NR,FR,2015,738031
NR,FR,2015,1802873
NR,FR,2015,2772683
NR,FR,2015,3001502
NR,FR,2015,1362367
NR,FR,2015,6515331
NR,FR,2015,5007977
NR,FR,2015,327283
NR,FR,2015,0
NR,FR,2015,433674
NR,FR,2015,380877
NR,FR,2015,259865
NR,FR,2015,850727
NR,FR,2015,232189
NR,HR,2015,1402229
NR,HR,2015,2823087
NR,HU,2015,1757618
NR,HU,2015,1226115
NR,HU,2015,1063408
NR,HU,2015,983925
NR,HU,2015,909130
NR,HU,2015,1164813
NR,HU,2015,1479522
NR,HU,2015,1271040
NR,HU,2015,0
NR,IE,2015,833830
NR,IE,2015,1567206
NR,IE,2015,2276591
NR,IS,2015,329100
NR,IT,2015,4424467
NR,IT,2015,128298
NR,IT,2015,1583263
NR,IT,2015,10002615
NR,IT,2015,1331574
NR,IT,2015,313348
NR,IT,2015,5861529
NR,IT,2015,4090105
NR,IT,2015,576619
NR,IT,2015,1976631
NR,IT,2015,5092080
NR,IT,2015,1663286
NR,IT,2015,518518
NR,IT,2015,537416
NR,IT,2015,4927596
NR,IT,2015,1227122
NR,IT,2015,4450508
NR,IT,2015,3752654
NR,IT,2015,894762
NR,IT,2015,1550796
NR,IT,2015,5892425
NR,LI,2015,37366
NR,LT,2015,807523
NR,LT,2015,2113739
NR,LU,2015,562958
NR,LV,2015,1986096
NR,ME,2015,622099
NR,MK,2015,2068864
NR,MK,2015,308
NR,MT,2015,439691
NR,NL,2015,583942
NR,NL,2015,646257
NR,NL,2015,488576
NR,NL,2015,1140652
NR,NL,2015,2026578
