Country,Year,ModalSplit_VehicleType,ModalSplit_ModalSplitKm,ModalTransportToGDP_GDP,RailwayLength_RailwayLengthKm,RailwayTransport_RailwayTransportKm,AirTransport_AirTransportKm,MotorwayNetwork_Unit,MotorwayNetwork_MotorwayLengthKm,RailwayNetwork_RailwayLengthKm,RoadTrafficDeaths_TypeOfRoad,RoadTrafficDeaths_Unit,RoadTrafficDeaths_RoadTrafficDeaths,MotorwayLength_TypeOfRoad,MotorwayLength_LengthOfMotorways
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,RT,3.3,MWAY,1719.0
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,RT,3.3,RD_EUR,2250.0
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,NR,110.0,MWAY,1719.0
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,NR,110.0,RD_EUR,2250.0
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,RT,1.3,MWAY,1719.0
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,RT,1.3,RD_EUR,2250.0
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,NR,432.0,MWAY,1719.0
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,NR,432.0,RD_EUR,2250.0
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,RT,4.9,MWAY,1719.0
AT,2016,BUS_TOT,9.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,RT,4.9,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,NR,34.0,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,NR,34.0,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,RT,0.4,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,RT,0.4,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,NR,288.0,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,NR,288.0,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,RT,3.3,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,RT,3.3,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,NR,110.0,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,NR,110.0,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,RT,1.3,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,RT,1.3,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,NR,432.0,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,NR,432.0,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,RT,4.9,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,RT,4.9,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,NR,34.0,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,NR,34.0,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,RT,0.4,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,RT,0.4,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,NR,288.0,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,NR,288.0,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,RT,3.3,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,RT,3.3,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,NR,110.0,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,NR,110.0,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,RT,1.3,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,RT,1.3,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,NR,432.0,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,NR,432.0,RD_EUR,2250.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,RT,4.9,MWAY,1719.0
AT,2016,CAR,78.6,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,RT,4.9,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,NR,34.0,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,NR,34.0,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,RT,0.4,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,RT,0.4,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,NR,288.0,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,NR,288.0,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,RT,3.3,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,RT,3.3,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,NR,110.0,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,NR,110.0,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,RT,1.3,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,RT,1.3,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,NR,432.0,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,NR,432.0,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,RT,4.9,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,RT,4.9,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,NR,34.0,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,NR,34.0,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,RT,0.4,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,RT,0.4,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,NR,288.0,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,NR,288.0,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,RT,3.3,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,RT,3.3,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,NR,110.0,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,NR,110.0,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,RT,1.3,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,RT,1.3,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,NR,432.0,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,NR,432.0,RD_EUR,2250.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,RT,4.9,MWAY,1719.0
AT,2016,TRN,12.2,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,RT,4.9,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,NR,34.0,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,NR,34.0,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,RT,0.4,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,MWAY,RT,0.4,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,NR,288.0,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,NR,288.0,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,RT,3.3,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_RUR,RT,3.3,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,NR,110.0,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,NR,110.0,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,RT,1.3,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,RD_URB,RT,1.3,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,NR,432.0,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,NR,432.0,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,RT,4.9,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM,1719.0,,TOTAL,RT,4.9,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,NR,34.0,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,NR,34.0,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,RT,0.4,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,MWAY,RT,0.4,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,NR,288.0,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,NR,288.0,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,RT,3.3,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_RUR,RT,3.3,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,NR,110.0,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,NR,110.0,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,RT,1.3,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,RD_URB,RT,1.3,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,NR,432.0,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,NR,432.0,RD_EUR,2250.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,RT,4.9,MWAY,1719.0
AT,2016,TRN_BUS_TOT_AVD,21.4,103.1,5491.0,12021.0,27181512.0,KM_TKM2,270.0,,TOTAL,RT,4.9,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,NR,45.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,NR,45.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,RT,0.5,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,RT,0.5,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,NR,262.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,NR,262.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,RT,3.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,RT,3.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,NR,107.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,NR,107.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,RT,1.2,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,RT,1.2,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,NR,414.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,NR,414.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,RT,4.7,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,RT,4.7,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,NR,45.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,NR,45.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,RT,0.5,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,RT,0.5,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_RUR,NR,262.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_RUR,NR,262.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_RUR,RT,3.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_RUR,RT,3.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_URB,NR,107.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_URB,NR,107.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_URB,RT,1.2,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_URB,RT,1.2,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,TOTAL,NR,414.0,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,TOTAL,NR,414.0,RD_EUR,2250.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,TOTAL,RT,4.7,MWAY,1719.0
AT,2017,BUS_TOT,9.3,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,TOTAL,RT,4.7,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,NR,45.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,NR,45.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,RT,0.5,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,RT,0.5,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,NR,262.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,NR,262.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,RT,3.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,RT,3.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,NR,107.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,NR,107.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,RT,1.2,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,RT,1.2,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,NR,414.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,NR,414.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,RT,4.7,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,RT,4.7,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,NR,45.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,NR,45.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,RT,0.5,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,RT,0.5,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_RUR,NR,262.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_RUR,NR,262.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_RUR,RT,3.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_RUR,RT,3.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_URB,NR,107.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_URB,NR,107.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_URB,RT,1.2,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_URB,RT,1.2,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,TOTAL,NR,414.0,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,TOTAL,NR,414.0,RD_EUR,2250.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,TOTAL,RT,4.7,MWAY,1719.0
AT,2017,CAR,78.6,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,TOTAL,RT,4.7,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,NR,45.0,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,NR,45.0,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,RT,0.5,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,MWAY,RT,0.5,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,NR,262.0,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,NR,262.0,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,RT,3.0,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_RUR,RT,3.0,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,NR,107.0,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,NR,107.0,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,RT,1.2,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,RD_URB,RT,1.2,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,NR,414.0,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,NR,414.0,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,RT,4.7,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM,1744.0,,TOTAL,RT,4.7,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,NR,45.0,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,NR,45.0,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,RT,0.5,MWAY,1719.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,MWAY,RT,0.5,RD_EUR,2250.0
AT,2017,TRN,12.1,102.3,5527.0,12077.0,28327280.0,KM_TKM2,272.0,,RD_RUR,NR,262.0,MWAY,1719.0
